2019-04-25 20:56:44.722 UTC [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2c13da15
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@77556fd
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@368239c8
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@9e89d68
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@3b192d32
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@16f65612
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@311d617d
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@7c53a9eb
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@ed17bee
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2a33fae0
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@707f7052
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@11028347
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@14899482
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@21588809
2019-04-25 20:57:15.885 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2aae9190
2019-04-25 20:57:15.886 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2f333739
2019-04-25 20:57:15.886 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@77468bd9
2019-04-25 20:57:15.886 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:57:15.886 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:57:15.886 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:57:16.066 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:57:16.066 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:57:16.067 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2437c6dc
2019-04-25 20:57:16.067 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:57:16.067 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:57:16.067 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@61064425
2019-04-25 20:57:16.067 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@7b1d7fff
2019-04-25 20:57:16.341 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@6c629d6e * java.awt.Polygon@383534aa = 0.012299070933490636
2019-04-25 20:57:16.341 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@6bc168e5
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@6c629d6e * java.awt.Polygon@277c0f21 = 0.1548218673218673
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@7b3300e5
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@2e5c649
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@136432db
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@7382f612
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@1055e4af
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@3caeaf62
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@e6ea0c6
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@6a38e57f
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@5577140b
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@1c6b6478
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@6c629d6e with MO: java.awt.Polygon@67f89fa3
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@5ecddf8f
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@512ddf17
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2c13da15
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@77556fd
2019-04-25 20:57:16.604 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@368239c8
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@9e89d68
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@3b192d32
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@16f65612
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@311d617d
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@7c53a9eb
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@ed17bee
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2a33fae0
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@707f7052
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@11028347
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@14899482
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@21588809
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2aae9190
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2f333739
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@77468bd9
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:57:16.605 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:57:16.781 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@5ecddf8f * java.awt.Polygon@39a054a5 = 0.0033974358974358976
2019-04-25 20:57:16.781 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2437c6dc
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@61064425
2019-04-25 20:57:16.782 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@7b1d7fff
2019-04-25 20:57:16.828 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@5ecddf8f * java.awt.Polygon@299a06ac = 0.1783789280992576
2019-04-25 20:57:16.828 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@383534aa
2019-04-25 20:57:16.828 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@6bc168e5
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@7b3300e5
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@2e5c649
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@136432db
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@7382f612
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@1055e4af
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@3caeaf62
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@e6ea0c6
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@6a38e57f
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@5577140b
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@1c6b6478
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5ecddf8f with MO: java.awt.Polygon@67f89fa3
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@3f102e87
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@512ddf17
2019-04-25 20:57:17.117 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@2c13da15
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@77556fd
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@368239c8
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@9e89d68
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@3b192d32
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@16f65612
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@311d617d
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@7c53a9eb
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@ed17bee
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@2a33fae0
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@707f7052
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@11028347
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@14899482
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@21588809
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@2aae9190
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@2f333739
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@77468bd9
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@39a054a5
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:57:17.118 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:57:17.214 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:57:17.214 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:57:17.214 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3f102e87 with MO: java.awt.Polygon@61064425
